0, 1
2.82128, 2
3.99653, 3
10, 1
14.4678, 2
16.6999, 3
20, 1
24.3001, 2
25.5861, 3
30, 1
34.846, 2
36.2498, 3
40, 1
44.1438, 2
45.5919, 3
50, 1
54.8331, 2
57.5741, 3
60, 1
64.6617, 2
65.5589, 3
70, 1
72.5306, 2
76.8458, 3
80, 1
84.0075, 2
88.9161, 3
90, 1
93.4111, 2
96.3946, 3
100, 1
104.691, 2
107.23, 3
110, 1
114.557, 2
115.906, 3
120, 1
122.829, 2
124.663, 3
130, 1
