0, 1
4.13699, 2
6.79613, 3
10, 1
13.2836, 2
16.4556, 3
20, 1
22.8933, 2
27.1405, 3
30, 1
33.4763, 2
37.0985, 3
40, 1
44.2209, 2
47.276, 3
50, 1
53.0732, 2
56.6854, 3
60, 1
63.2516, 2
64.8664, 3
70, 1
73.9642, 2
75.7731, 3
80, 1
83.1214, 2
84.2627, 3
90, 1
92.7035, 2
94.1721, 3
100, 1
104.964, 2
108.119, 3
110, 1
114.298, 2
114.759, 3
120, 1
124.331, 2
126.5, 3
130, 1
